Unnamed: 0,Date,State,Confirmed,Deceased,Recovered,State_Name
505,-9223372036854775808,UT,64,0,76,Uttarakhand
506,-9223372036854775808,WB,669,18,534,West Bengal
507,-9223372036854775808,AN,0,0,0,Andaman and Nicobar Islands
508,-9223372036854775808,AP,180,4,50,Andhra Pradesh
509,-9223372036854775808,AR,10,0,0,Arunachal Pradesh
510,-9223372036854775808,AS,271,0,76,Assam
511,-9223372036854775808,BR,230,1,222,Bihar
512,-9223372036854775808,CH,0,0,0,Chandigarh
513,-9223372036854775808,CT,64,0,40,Chhattisgarh
514,-9223372036854775808,DD,0,0,0,Daman and Diu
515,-9223372036854775808,DL,1513,59,299,Delhi
516,-9223372036854775808,DN,8,0,0,Dadra and Nagar Haveli and Daman and Diu
517,-9223372036854775808,GA,47,0,0,Goa
518,-9223372036854775808,GJ,485,30,318,Gujarat
519,-9223372036854775808,HP,14,0,10,Himachal Pradesh
520,-9223372036854775808,HR,302,0,20,Haryana
521,-9223372036854775808,JH,42,0,1,Jharkhand
522,-9223372036854775808,JK,139,1,54,Jammu and Kashmir
523,-9223372036854775808,KA,267,1,111,Karnataka
524,-9223372036854775808,KL,82,0,24,Kerala
525,-9223372036854775808,LA,9,0,1,Ladakh
526,-9223372036854775808,LD,0,0,0,Lakshadweep
527,-9223372036854775808,MH,2560,122,996,Maharashtra
528,-9223372036854775808,ML,3,0,1,Meghalaya
529,-9223372036854775808,MN,19,0,24,Manipur
530,-9223372036854775808,MP,168,7,224,Madhya Pradesh
531,-9223372036854775808,MZ,1,0,0,Mizoram
532,-9223372036854775808,NL,9,0,0,Nagaland
533,-9223372036854775808,OR,143,0,91,Odisha
534,-9223372036854775808,PB,34,1,12,Punjab
535,-9223372036854775808,PY,11,0,8,Puducherry
536,-9223372036854775808,RJ,279,6,309,Rajasthan
537,-9223372036854775808,SK,1,0,0,Sikkim
538,-9223372036854775808,TG,129,7,30,Telangana
539,-9223372036854775808,TN,1286,8,610,Tamil Nadu
540,-9223372036854775808,TR,151,0,0,Tripura
541,-9223372036854775808,TT,9689,259,3789,Total
542,-9223372036854775808,UN,709,0,0,State Unassigned
543,-9223372036854775808,UP,141,1,81,Uttar Pradesh
544,-9223372036854775808,UT,42,1,7,Uttarakhand
545,-9223372036854775808,WB,340,10,170,West Bengal
546,-9223372036854775808,AN,0,0,6,Andaman and Nicobar Islands
547,-9223372036854775808,AP,58,0,47,Andhra Pradesh
548,-9223372036854775808,AR,0,0,0,Arunachal Pradesh
549,-9223372036854775808,AS,0,0,0,Assam
550,-9223372036854775808,BR,36,0,7,Bihar
551,-9223372036854775808,CH,3,1,0,Chandigarh
552,-9223372036854775808,CT,14,0,0,Chhattisgarh
553,-9223372036854775808,DD,0,0,0,Daman and Diu
554,-9223372036854775808,DL,427,0,106,Delhi
555,-9223372036854775808,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
556,-9223372036854775808,GA,0,0,0,Goa
557,-9223372036854775808,GJ,374,28,146,Gujarat
558,-9223372036854775808,HP,0,0,1,Himachal Pradesh
559,-9223372036854775808,HR,66,0,3,Haryana
560,-9223372036854775808,JH,0,0,5,Jharkhand
561,-9223372036854775808,JK,35,0,33,Jammu and Kashmir
562,-9223372036854775808,KA,13,0,22,Karnataka
563,-9223372036854775808,KL,0,0,1,Kerala
564,-9223372036854775808,LA,19,0,0,Ladakh
565,-9223372036854775808,LD,0,0,0,Lakshadweep
566,-9223372036854775808,MH,678,27,115,Maharashtra
567,-9223372036854775808,ML,0,0,0,Meghalaya
568,-9223372036854775808,MN,0,0,0,Manipur
569,-9223372036854775808,MP,49,5,174,Madhya Pradesh
570,-9223372036854775808,MZ,0,0,0,Mizoram
571,-9223372036854775808,NL,0,0,0,Nagaland
572,-9223372036854775808,OR,2,0,4,Odisha
573,-9223372036854775808,PB,330,1,5,Punjab
574,-9223372036854775808,PY,0,0,1,Puducherry
575,-9223372036854775808,RJ,114,3,114,Rajasthan
576,-9223372036854775808,SK,0,0,0,Sikkim
577,-9223372036854775808,TG,21,0,46,Telangana
578,-9223372036854775808,TN,266,1,38,Tamil Nadu
579,-9223372036854775808,TR,12,0,0,Tripura
580,-9223372036854775808,TT,2952,140,911,Total
581,-9223372036854775808,UN,0,0,0,State Unassigned
582,-9223372036854775808,UP,158,0,56,Uttar Pradesh
583,-9223372036854775808,UT,1,0,0,Uttarakhand
584,-9223372036854775808,WB,276,74,-19,West Bengal
585,-9223372036854775808,AN,0,0,0,Andaman and Nicobar Islands
586,-9223372036854775808,AP,28,0,0,Andhra Pradesh
587,-9223372036854775808,AR,0,0,0,Arunachal Pradesh
588,-9223372036854775808,AS,3,0,0,Assam
589,-9223372036854775808,BR,1,0,0,Bihar
590,-9223372036854775808,CH,0,0,3,Chandigarh
591,-9223372036854775808,CT,1,0,0,Chhattisgarh
592,-9223372036854775808,DD,0,0,0,Daman and Diu
593,-9223372036854775808,DL,59,0,8,Delhi
594,-9223372036854775808,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
595,-9223372036854775808,GA,1,0,0,Goa
596,-9223372036854775808,GJ,13,1,3,Gujarat
597,-9223372036854775808,HP,7,0,0,Himachal Pradesh
598,-9223372036854775808,HR,26,0,1,Haryana
599,-9223372036854775808,JH,0,0,0,Jharkhand
600,-9223372036854775808,JK,17,0,0,Jammu and Kashmir
601,-9223372036854775808,KA,16,0,0,Karnataka
602,-9223372036854775808,KL,11,0,8,Kerala
603,-9223372036854775808,LA,0,0,0,Ladakh
604,-9223372036854775808,LD,0,0,0,Lakshadweep
605,-9223372036854775808,MH,148,6,2,Maharashtra
606,-9223372036854775808,ML,0,0,0,Meghalaya
607,-9223372036854775808,MN,0,0,0,Manipur
608,-9223372036854775808,MP,25,3,0,Madhya Pradesh
609,-9223372036854775808,MZ,0,0,0,Mizoram
610,-9223372036854775808,NL,0,0,0,Nagaland
611,-9223372036854775808,OR,1,0,0,Odisha
612,-9223372036854775808,PB,12,0,2,Punjab
613,-9223372036854775808,PY,0,0,0,Puducherry
614,-9223372036854775808,RJ,27,1,22,Rajasthan
615,-9223372036854775808,SK,0,0,0,Sikkim
616,-9223372036854775808,TG,43,0,1,Telangana
617,-9223372036854775808,TN,74,2,2,Tamil Nadu
618,-9223372036854775808,TR,0,0,0,Tripura
619,-9223372036854775808,TT,579,13,56,Total
620,-9223372036854775808,UN,0,0,0,State Unassigned
621,-9223372036854775808,UP,60,0,4,Uttar Pradesh
622,-9223372036854775808,UT,6,0,0,Uttarakhand
623,-9223372036854775808,WB,0,0,0,West Bengal
624,-9223372036854775808,AN,98,2,14,Andaman and Nicobar Islands
625,-9223372036854775808,AP,9747,67,6953,Andhra Pradesh
626,-9223372036854775808,AR,32,0,42,Arunachal Pradesh
627,-9223372036854775808,AS,2886,6,993,Assam
628,-9223372036854775808,BR,2464,13,2252,Bihar
629,-9223372036854775808,CH,46,1,9,Chandigarh
630,-9223372036854775808,CT,382,8,357,Chhattisgarh
631,-9223372036854775808,DD,0,0,0,Daman and Diu
632,-9223372036854775808,DL,674,12,972,Delhi
633,-9223372036854775808,DN,43,0,54,Dadra and Nagar Haveli and Daman and Diu
634,-9223372036854775808,GA,259,4,238,Goa
635,-9223372036854775808,GJ,1020,25,898,Gujarat
636,-9223372036854775808,HP,61,0,52,Himachal Pradesh
637,-9223372036854775808,HR,623,8,756,Haryana
638,-9223372036854775808,JH,570,4,405,Jharkhand
639,-9223372036854775808,JK,390,10,824,Jammu and Kashmir
640,-9223372036854775808,KA,6259,110,6772,Karnataka
641,-9223372036854775808,KL,1083,3,1021,Kerala
642,-9223372036854775808,LA,49,0,18,Ladakh
643,-9223372036854775808,LD,0,0,0,Lakshadweep
644,-9223372036854775808,MH,7760,300,12326,Maharashtra
645,-9223372036854775808,ML,15,0,66,Meghalaya
646,-9223372036854775808,MN,98,0,48,Manipur
647,-9223372036854775808,MP,797,12,1315,Madhya Pradesh
648,-9223372036854775808,MZ,6,0,16,Mizoram
649,-9223372036854775808,NL,276,0,2,Nagaland
650,-9223372036854775808,OR,1384,10,1409,Odisha
651,-9223372036854775808,PB,488,20,609,Punjab
652,-9223372036854775808,PY,165,2,126,Puducherry
653,-9223372036854775808,RJ,1124,13,781,Rajasthan
654,-9223372036854775808,SK,95,0,2,Sikkim
655,-9223372036854775808,TG,1286,12,1066,Telangana
656,-9223372036854775808,TN,5063,108,6501,Tamil Nadu
657,-9223372036854775808,TR,131,1,70,Tripura
658,-9223372036854775808,TT,51282,849,51220,Total
659,-9223372036854775808,UN,0,0,0,State Unassigned
660,-9223372036854775808,UP,2948,39,1878,Uttar Pradesh
661,-9223372036854775808,UT,208,5,309,Uttarakhand
662,-9223372036854775808,WB,2752,54,2066,West Bengal
663,-9223372036854775808,AN,3,0,12,Andaman and Nicobar Islands
664,-9223372036854775808,AP,765,12,376,Andhra Pradesh
665,-9223372036854775808,AR,7,0,1,Arunachal Pradesh
666,-9223372036854775808,AS,1202,0,416,Assam
667,-9223372036854775808,BR,349,4,277,Bihar
668,-9223372036854775808,CH,5,0,2,Chandigarh
669,-9223372036854775808,CT,96,0,112,Chhattisgarh
670,-9223372036854775808,DD,0,0,0,Daman and Diu
671,-9223372036854775808,DL,2505,81,2632,Delhi
672,-9223372036854775808,DN,37,0,9,Dadra and Nagar Haveli and Daman and Diu
673,-9223372036854775808,GA,108,2,53,Goa
674,-9223372036854775808,GJ,712,21,473,Gujarat
675,-9223372036854775808,HP,13,1,25,Himachal Pradesh
676,-9223372036854775808,HR,545,5,566,Haryana
677,-9223372036854775808,JH,42,3,34,Jharkhand
678,-9223372036854775808,JK,227,8,68,Jammu and Kashmir
679,-9223372036854775808,KA,1839,42,439,Karnataka
680,-9223372036854775808,KL,240,0,209,Kerala
681,-9223372036854775808,LA,3,0,50,Ladakh
682,-9223372036854775808,LD,0,0,0,Lakshadweep
683,-9223372036854775808,MH,7074,295,3395,Maharashtra
684,-9223372036854775808,ML,8,0,0,Meghalaya
685,-9223372036854775808,MN,9,0,28,Manipur
686,-9223372036854775808,MP,307,5,185,Madhya Pradesh
687,-9223372036854775808,MZ,2,0,3,Mizoram
688,-9223372036854775808,NL,24,0,0,Nagaland
689,-9223372036854775808,OR,495,6,229,Odisha
690,-9223372036854775808,PB,172,5,40,Punjab
691,-9223372036854775808,PY,80,1,21,Puducherry
692,-9223372036854775808,RJ,480,7,359,Rajasthan
693,-9223372036854775808,SK,1,0,0,Sikkim
694,-9223372036854775808,TG,1850,5,1342,Telangana
695,-9223372036854775808,TN,4280,65,2214,Tamil Nadu
696,-9223372036854775808,TR,25,0,3,Tripura
697,-9223372036854775808,TT,24018,611,14746,Total
698,-9223372036854775808,UN,-1032,0,0,State Unassigned
699,-9223372036854775808,UP,757,24,557,Uttar Pradesh
700,-9223372036854775808,UT,45,0,21,Uttarakhand
701,-9223372036854775808,WB,743,19,595,West Bengal
702,-9223372036854775808,AN,0,0,0,Andaman and Nicobar Islands
703,-9223372036854775808,AP,141,3,65,Andhra Pradesh
704,-9223372036854775808,AR,5,0,0,Arunachal Pradesh
705,-9223372036854775808,AS,285,0,46,Assam
706,-9223372036854775808,BR,126,3,95,Bihar
707,-9223372036854775808,CH,1,0,8,Chandigarh
708,-9223372036854775808,CT,147,0,36,Chhattisgarh
709,-9223372036854775808,DD,0,0,0,Daman and Diu
710,-9223372036854775808,DL,1359,44,356,Delhi
711,-9223372036854775808,DN,3,0,0,Dadra and Nagar Haveli and Daman and Diu
712,-9223372036854775808,GA,40,0,0,Goa
713,-9223372036854775808,GJ,492,33,455,Gujarat
714,-9223372036854775808,HP,24,0,29,Himachal Pradesh
715,-9223372036854775808,HR,327,1,34,Haryana
716,-9223372036854775808,JH,63,1,69,Jharkhand
717,-9223372036854775808,JK,285,1,41,Jammu and Kashmir
718,-9223372036854775808,KA,257,4,106,Karnataka
719,-9223372036854775808,KL,94,3,39,Kerala
720,-9223372036854775808,LA,4,0,0,Ladakh
721,-9223372036854775808,LD,0,0,0,Lakshadweep
722,-9223372036854775808,MH,2933,123,1352,Maharashtra
723,-9223372036854775808,ML,0,0,0,Meghalaya
724,-9223372036854775808,MN,16,0,0,Manipur
725,-9223372036854775808,MP,174,6,192,Madhya Pradesh
726,-9223372036854775808,MZ,3,0,0,Mizoram
727,-9223372036854775808,NL,22,0,0,Nagaland
728,-9223372036854775808,OR,90,0,65,Odisha
729,-9223372036854775808,PB,39,0,14,Punjab
730,-9223372036854775808,PY,9,0,4,Puducherry
731,-9223372036854775808,RJ,210,4,360,Rajasthan
732,-9223372036854775808,SK,0,0,0,Sikkim
733,-9223372036854775808,TG,127,6,31,Telangana
734,-9223372036854775808,TN,1384,15,585,Tamil Nadu
735,-9223372036854775808,TR,24,0,0,Tripura
736,-9223372036854775808,TT,9847,274,4390,Total
737,-9223372036854775808,UN,360,0,0,State Unassigned
738,-9223372036854775808,UP,367,15,182,Uttar Pradesh
739,-9223372036854775808,UT,68,2,38,Uttarakhand
740,-9223372036854775808,WB,368,10,188,West Bengal
741,-9223372036854775808,AN,0,0,0,Andaman and Nicobar Islands
742,-9223372036854775808,AP,67,0,36,Andhra Pradesh
743,-9223372036854775808,AR,0,0,0,Arunachal Pradesh
744,-9223372036854775808,AS,0,0,0,Assam
745,-9223372036854775808,BR,11,0,3,Bihar
746,-9223372036854775808,CH,5,0,2,Chandigarh
747,-9223372036854775808,CT,1,0,0,Chhattisgarh
748,-9223372036854775808,DD,0,0,0,Daman and Diu
749,-9223372036854775808,DL,349,0,69,Delhi
750,-9223372036854775808,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
751,-9223372036854775808,GA,0,0,0,Goa
752,-9223372036854775808,GJ,376,29,153,Gujarat
753,-9223372036854775808,HP,1,0,0,Himachal Pradesh
754,-9223372036854775808,HR,75,1,9,Haryana
755,-9223372036854775808,JH,0,0,0,Jharkhand
756,-9223372036854775808,JK,25,0,16,Jammu and Kashmir
757,-9223372036854775808,KA,37,2,28,Karnataka
758,-9223372036854775808,KL,0,0,61,Kerala
759,-9223372036854775808,LA,0,0,0,Ladakh
760,-9223372036854775808,LD,0,0,0,Lakshadweep
761,-9223372036854775808,MH,1567,35,350,Maharashtra
762,-9223372036854775808,ML,0,0,0,Meghalaya
763,-9223372036854775808,MN,0,0,0,Manipur
764,-9223372036854775808,MP,105,9,58,Madhya Pradesh
765,-9223372036854775808,MZ,0,0,0,Mizoram
766,-9223372036854775808,NL,0,0,0,Nagaland
767,-9223372036854775808,OR,7,0,0,Odisha
768,-9223372036854775808,PB,130,2,11,Punjab
769,-9223372036854775808,PY,0,0,0,Puducherry
770,-9223372036854775808,RJ,175,6,82,Rajasthan
771,-9223372036854775808,SK,0,0,0,Sikkim
772,-9223372036854775808,TG,3,0,40,Telangana
773,-9223372036854775808,TN,527,1,30,Tamil Nadu
774,-9223372036854775808,TR,13,0,0,Tripura
775,-9223372036854775808,TT,3656,103,1082,Total
776,-9223372036854775808,UN,0,0,0,State Unassigned
777,-9223372036854775808,UP,121,7,48,Uttar Pradesh
778,-9223372036854775808,UT,0,0,0,Uttarakhand
779,-9223372036854775808,WB,61,11,86,West Bengal
780,-9223372036854775808,AN,0,0,0,Andaman and Nicobar Islands
781,-9223372036854775808,AP,64,0,3,Andhra Pradesh
782,-9223372036854775808,AR,0,0,0,Arunachal Pradesh
783,-9223372036854775808,AS,0,0,0,Assam
784,-9223372036854775808,BR,0,0,0,Bihar
785,-9223372036854775808,CH,0,0,2,Chandigarh
786,-9223372036854775808,CT,0,0,5,Chhattisgarh
787,-9223372036854775808,DD,0,0,0,Daman and Diu
788,-9223372036854775808,DL,58,1,0,Delhi
789,-9223372036854775808,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
790,-9223372036854775808,GA,0,0,0,Goa
791,-9223372036854775808,GJ,20,1,8,Gujarat
792,-9223372036854775808,HP,1,0,0,Himachal Pradesh
793,-9223372036854775808,HR,6,0,0,Haryana
794,-9223372036854775808,JH,1,0,0,Jharkhand
795,-9223372036854775808,JK,14,0,1,Jammu and Kashmir
796,-9223372036854775808,KA,7,0,1,Karnataka
797,-9223372036854775808,KL,8,0,6,Kerala
798,-9223372036854775808,LA,0,0,0,Ladakh
799,-9223372036854775808,LD,0,0,0,Lakshadweep
800,-9223372036854775808,MH,112,13,4,Maharashtra
801,-9223372036854775808,ML,0,0,0,Meghalaya
802,-9223372036854775808,MN,0,0,0,Manipur
803,-9223372036854775808,MP,14,2,3,Madhya Pradesh
804,-9223372036854775808,MZ,0,0,0,Mizoram
805,-9223372036854775808,NL,0,0,0,Nagaland
806,-9223372036854775808,OR,18,0,0,Odisha
807,-9223372036854775808,PB,3,2,1,Punjab
808,-9223372036854775808,PY,0,0,0,Puducherry
809,-9223372036854775808,RJ,60,0,0,Rajasthan
810,-9223372036854775808,SK,0,0,0,Sikkim
811,-9223372036854775808,TG,62,0,0,Telangana
812,-9223372036854775808,TN,86,2,0,Tamil Nadu
813,-9223372036854775808,TR,0,0,0,Tripura
814,-9223372036854775808,TT,609,22,43,Total
815,-9223372036854775808,UN,0,0,0,State Unassigned
816,-9223372036854775808,UP,44,1,0,Uttar Pradesh
817,-9223372036854775808,UT,4,0,2,Uttarakhand
818,-9223372036854775808,WB,27,0,7,West Bengal
819,-9223372036854775808,AN,99,2,49,Andaman and Nicobar Islands
820,-9223372036854775808,AP,10128,77,8729,Andhra Pradesh
821,-9223372036854775808,AR,65,0,105,Arunachal Pradesh
822,-9223372036854775808,AS,2284,6,1471,Assam
823,-9223372036854775808,BR,2701,20,1610,Bihar
824,-9223372036854775808,CH,64,0,0,Chandigarh
825,-9223372036854775808,CT,295,2,258,Chhattisgarh
826,-9223372036854775808,DD,0,0,0,Daman and Diu
827,-9223372036854775808,DL,1076,11,890,Delhi
828,-9223372036854775808,DN,45,0,41,Dadra and Nagar Haveli and Daman and Diu
829,-9223372036854775808,GA,348,4,173,Goa
830,-9223372036854775808,GJ,1073,23,1046,Gujarat
831,-9223372036854775808,HP,37,0,52,Himachal Pradesh
832,-9223372036854775808,HR,688,7,734,Haryana
833,-9223372036854775808,JH,978,7,627,Jharkhand
834,-9223372036854775808,JK,559,9,388,Jammu and Kashmir
835,-9223372036854775808,KA,5619,100,5407,Karnataka
836,-9223372036854775808,KL,1195,7,1234,Kerala
837,-9223372036854775808,LA,58,0,37,Ladakh
838,-9223372036854775808,LD,0,0,0,Lakshadweep
839,-9223372036854775808,MH,10309,334,6165,Maharashtra
840,-9223372036854775808,ML,22,0,9,Meghalaya
841,-9223372036854775808,MN,75,0,48,Manipur
842,-9223372036854775808,MP,652,17,650,Madhya Pradesh
843,-9223372036854775808,MZ,3,0,4,Mizoram
844,-9223372036854775808,NL,93,2,26,Nagaland
845,-9223372036854775808,OR,1337,11,1255,Odisha
846,-9223372036854775808,PB,841,29,452,Punjab
847,-9223372036854775808,PY,286,7,131,Puducherry
848,-9223372036854775808,RJ,1166,13,1017,Rajasthan
849,-9223372036854775808,SK,17,0,4,Sikkim
850,-9223372036854775808,TG,2012,13,1139,Telangana
851,-9223372036854775808,TN,0,-3,0,Tamil Nadu
852,-9223372036854775808,TR,122,2,50,Tripura
853,-9223372036854775808,TT,51387,804,39552,Total
854,-9223372036854775808,UN,0,0,0,State Unassigned
855,-9223372036854775808,UP,4078,40,3287,Uttar Pradesh
856,-9223372036854775808,UT,246,3,386,Uttarakhand
857,-9223372036854775808,WB,2816,61,2078,West Bengal
858,-9223372036854775808,AN,6,0,6,Andaman and Nicobar Islands
859,-9223372036854775808,AP,998,14,414,Andhra Pradesh
860,-9223372036854775808,AR,10,0,2,Arunachal Pradesh
861,-9223372036854775808,AS,735,0,690,Assam
862,-9223372036854775808,BR,403,2,277,Bihar
863,-9223372036854775808,CH,7,0,0,Chandigarh
864,-9223372036854775808,CT,46,0,52,Chhattisgarh
865,-9223372036854775808,DD,0,0,0,Daman and Diu
866,-9223372036854775808,DL,2244,63,3083,Delhi
867,-9223372036854775808,DN,32,0,17,Dadra and Nagar Haveli and Daman and Diu
868,-9223372036854775808,GA,77,1,111,Goa
869,-9223372036854775808,GJ,725,18,486,Gujarat
870,-9223372036854775808,HP,17,0,28,Himachal Pradesh
871,-9223372036854775808,HR,457,5,687,Haryana
872,-9223372036854775808,JH,68,1,10,Jharkhand
873,-9223372036854775808,JK,183,5,112,Jammu and Kashmir
874,-9223372036854775808,KA,1925,37,603,Karnataka
875,-9223372036854775808,KL,225,0,126,Kerala
876,-9223372036854775808,LA,0,0,0,Ladakh
877,-9223372036854775808,LD,0,0,0,Lakshadweep
878,-9223372036854775808,MH,6555,151,3658,Maharashtra
879,-9223372036854775808,ML,2,0,0,Meghalaya
880,-9223372036854775808,MN,41,0,22,Manipur
881,-9223372036854775808,MP,326,10,177,Madhya Pradesh
882,-9223372036854775808,MZ,22,0,3,Mizoram
883,-9223372036854775808,NL,27,0,3,Nagaland
884,-9223372036854775808,OR,469,3,290,Odisha
885,-9223372036854775808,PB,174,2,102,Punjab
886,-9223372036854775808,PY,42,0,43,Puducherry
887,-9223372036854775808,RJ,632,9,288,Rajasthan
888,-9223372036854775808,SK,22,0,9,Sikkim
889,-9223372036854775808,TG,1590,7,1166,Telangana
890,-9223372036854775808,TN,4150,60,2186,Tamil Nadu
891,-9223372036854775808,TR,23,0,4,Tripura
892,-9223372036854775808,TT,23942,421,15829,Total
893,-9223372036854775808,UN,-370,0,0,State Unassigned
894,-9223372036854775808,UP,1153,12,607,Uttar Pradesh
895,-9223372036854775808,UT,31,0,22,Uttarakhand
896,-9223372036854775808,WB,895,21,545,West Bengal
897,-9223372036854775808,AN,0,0,0,Andaman and Nicobar Islands
898,-9223372036854775808,AP,138,2,36,Andhra Pradesh
899,-9223372036854775808,AR,4,0,0,Arunachal Pradesh
900,-9223372036854775808,AS,128,0,50,Assam
901,-9223372036854775808,BR,146,1,113,Bihar
902,-9223372036854775808,CH,7,0,51,Chandigarh
903,-9223372036854775808,CT,90,0,25,Chhattisgarh
904,-9223372036854775808,DD,0,0,0,Daman and Diu
905,-9223372036854775808,DL,1330,49,417,Delhi
906,-9223372036854775808,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
907,-9223372036854775808,GA,30,0,8,Goa
908,-9223372036854775808,GJ,510,35,344,Gujarat
909,-9223372036854775808,HP,10,0,10,Himachal Pradesh
910,-9223372036854775808,HR,316,0,86,Haryana
911,-9223372036854775808,JH,95,1,69,Jharkhand
912,-9223372036854775808,JK,182,1,38,Jammu and Kashmir
913,-9223372036854775808,KA,515,0,83,Karnataka
914,-9223372036854775808,KL,111,0,22,Kerala
915,-9223372036854775808,LA,3,0,0,Ladakh
916,-9223372036854775808,LD,0,0,0,Lakshadweep
917,-9223372036854775808,MH,2436,139,1466,Maharashtra
918,-9223372036854775808,ML,0,0,0,Meghalaya
919,-9223372036854775808,MN,8,0,0,Manipur
920,-9223372036854775808,MP,234,7,241,Madhya Pradesh
921,-9223372036854775808,MZ,7,0,0,Mizoram
922,-9223372036854775808,NL,27,0,0,Nagaland
923,-9223372036854775808,OR,130,1,123,Odisha
924,-9223372036854775808,PB,46,1,26,Punjab
925,-9223372036854775808,PY,5,0,6,Puducherry
926,-9223372036854775808,RJ,222,5,255,Rajasthan
927,-9223372036854775808,SK,1,0,0,Sikkim
928,-9223372036854775808,TG,143,8,40,Telangana
929,-9223372036854775808,TN,1438,12,861,Tamil Nadu
930,-9223372036854775808,TR,48,0,0,Tripura
931,-9223372036854775808,TT,9472,286,4770,Total
932,-9223372036854775808,UN,127,0,0,State Unassigned
933,-9223372036854775808,UP,496,12,209,Uttar Pradesh
934,-9223372036854775808,UT,62,1,47,Uttarakhand
935,-9223372036854775808,WB,427,11,144,West Bengal
936,-9223372036854775808,AN,0,0,0,Andaman and Nicobar Islands
937,-9223372036854775808,AP,67,1,65,Andhra Pradesh
938,-9223372036854775808,AR,0,0,0,Arunachal Pradesh
939,-9223372036854775808,AS,2,0,0,Assam
